ICD code,ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
658.43,6988,65843,Amniotic infect-antepart,"Infection of amniotic cavity, antepartum condition or complication"
658.80,6989,65880,Amniotic prob NEC-unspec,"Other problems associated with amniotic cavity and membranes, unspecified as to episode of care or not applicable"
658.81,6990,65881,Amniotic prob NEC-deliv,"Other problems associated with amniotic cavity and membranes, delivered, with or without mention of antepartum condition"
658.83,6991,65883,Amnion prob NEC-antepart,"Other problems associated with amniotic cavity and membranes, antepartum"
660.43,6992,66043,Shoulder dystocia-antepa,"Shoulder (girdle) dystocia, antepartum condition or complication"
660.50,6993,66050,Locked twins-unspecified,"Locked twins, unspecified as to episode of care or not applicable"
660.51,6994,66051,Locked twins-delivered,"Locked twins, delivered, with or without mention of antepartum condition"
660.53,6995,66053,Locked twins-antepartum,"Locked twins, antepartum condition or complication"
660.60,6996,66060,Fail trial lab NOS-unsp,"Unspecified failed trial of labor, unspecified as to episode of care or not applicable"
660.61,6997,66061,Fail trial lab NOS-deliv,"Unspecified failed trial of labor, delivered, with or without mention of antepartum condition"
660.63,6998,66063,Fail trial lab NOS-antep,"Unspecified failed trial of labor, antepartum condition or complication"
660.70,6999,66070,Failed forcep NOS-unspec,"Failed forceps or vacuum extractor, unspecified, unspecified as to episode of care or not applicable"
660.71,7000,66071,Failed forceps NOS-deliv,"Failed forceps or vacuum extractor, unspecified, delivered, with or without mention of antepartum condition"
660.73,7001,66073,Fail forceps NOS-antepar,"Failed forceps or vacuum extractor, unspecified, antepartum condition or complication"
660.80,7002,66080,Obstruc labor NEC-unspec,"Other causes of obstructed labor, unspecified as to episode of care or not applicable"
660.81,7003,66081,Obstruct labor NEC-deliv,"Other causes of obstructed labor, delivered, with or without mention of antepartum condition"
660.83,7004,66083,Obstruc labor NEC-antepa,"Other causes of obstructed labor, antepartum condition or complication"
660.90,7005,66090,Obstruc labor NOS-unspec,"Unspecified obstructed labor, unspecified as to episode of care or not applicable"
660.91,7006,66091,Obstruct labor NOS-deliv,"Unspecified obstructed labor, delivered, with or without mention of antepartum condition"
660.93,7007,66093,Obstruc labor NOS-antepa,"Unspecified obstructed labor, antepartum condition or complication"
661.00,7008,66100,Prim uterine inert-unsp,"Primary uterine inertia, unspecified as to episode of care or not applicable"
661.01,7009,66101,Prim uterine inert-deliv,"Primary uterine inertia, delivered, with or without mention of antepartum condition"
661.03,7010,66103,Prim uter inert-antepart,"Primary uterine inertia, antepartum condition or complication"
661.10,7011,66110,Sec uterine inert-unspec,"Secondary uterine inertia, unspecified as to episode of care or not applicable"
661.11,7012,66111,Sec uterine inert-deliv,"Secondary uterine inertia, delivered, with or without mention of antepartum condition"
661.13,7013,66113,Sec uterine inert-antepa,"Secondary uterine inertia, antepartum condition or complication"
661.20,7014,66120,Uterine inertia NEC-unsp,"Other and unspecified uterine inertia, unspecified as to episode of care or not applicable"
661.21,7015,66121,Uterine inert NEC-deliv,"Other and unspecified uterine inertia, delivered, with or without mention of antepartum condition"
661.23,7016,66123,Uterine inert NEC-antepa,"Other and unspecified uterine inertia, antepartum condition or complication"
661.30,7017,66130,Precipitate labor-unspec,"Precipitate labor, unspecified as to episode of care or not applicable"
661.31,7018,66131,Precipitate labor-deliv,"Precipitate labor, delivered, with or without mention of antepartum condition"
661.33,7019,66133,Precipitate labor-antepa,"Precipitate labor, antepartum condition or complication"
661.40,7020,66140,Uter dystocia NOS-unspec,"Hypertonic, incoordinate, or prolonged uterine contractions, unspecified as to episode of care or not applicable"
661.41,7021,66141,Uter dystocia NOS-deliv,"Hypertonic, incoordinate, or prolonged uterine contractions, delivered, with or without mention of antepartum condition"
661.43,7022,66143,Uter dystocia NOS-antepa,"Hypertonic, incoordinate, or prolonged uterine contractions, antepartum condition or complication"
661.90,7023,66190,Abnormal labor NOS-unsp,"Unspecified abnormality of labor, unspecified as to episode of care or not applicable"
661.91,7024,66191,Abnormal labor NOS-deliv,"Unspecified abnormality of labor, delivered, with or without mention of antepartum condition"
661.93,7025,66193,Abnorm labor NOS-antepar,"Unspecified abnormality of labor, antepartum condition or complication"
662.00,7026,66200,Prolonged 1st stage-unsp,"Prolonged first stage of labor, unspecified as to episode of care or not applicable"
662.01,7027,66201,Prolong 1st stage-deliv,"Prolonged first stage of labor, delivered, with or without mention of antepartum condition"
662.03,7028,66203,Prolong 1st stage-antepa,"Prolonged first stage of labor, antepartum condition or complication"
662.10,7029,66210,Prolonged labor NOS-unsp,"Unspecified prolonged labor, unspecified as to episode of care or not applicable"
662.11,7030,66211,Prolong labor NOS-deliv,"Unspecified prolonged labor, delivered, with or without mention of antepartum condition"
662.13,7031,66213,Prolong labor NOS-antepa,"Unspecified prolonged labor, antepartum condition or complication"
662.20,7032,66220,Prolonged 2nd stage-unsp,"Prolonged second stage of labor, unspecified as to episode of care or not applicable"
662.21,7033,66221,Prolong 2nd stage-deliv,"Prolonged second stage of labor, delivered, with or without mention of antepartum condition"
662.23,7034,66223,Prolong 2nd stage-antepa,"Prolonged second stage of labor, antepartum condition or complication"
662.30,7035,66230,Delay del 2nd twin-unsp,"Delayed delivery of second twin, triplet, etc., unspecified as to episode of care or not applicable"
662.31,7036,66231,Delay del 2nd twin-deliv,"Delayed delivery of second twin, triplet, etc., delivered, with or without mention of antepartum condition"
662.33,7037,66233,Delay del 2 twin-antepar,"Delayed delivery of second twin, triplet, etc., antepartum condition or complication"
663.00,7038,66300,Cord prolapse-unspec,"Prolapse of cord complicating labor and delivery, unspecified as to episode of care or not applicable"
663.01,7039,66301,Cord prolapse-delivered,"Prolapse of cord complicating labor and delivery, delivered, with or without mention of antepartum condition"
663.03,7040,66303,Cord prolapse-antepartum,"Prolapse of cord complicating labor and delivery, antepartum condition or complication"
663.10,7041,66310,Cord around neck-unspec,"Cord around neck with compression, complicating labor and delivery, unspecified as to episode of care or not applicable"
663.11,7042,66311,Cord around neck-deliver,"Cord around neck, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition"
663.13,7043,66313,Cord around neck-antepar,"Cord around neck, with compression, complicating labor and delivery, antepartum condition or complication"
663.20,7044,66320,Cord compress NEC-unspec,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, unspecified as to episode of care or not applicable"
663.21,7045,66321,Cord compress NEC-deliv,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition"
663.23,7046,66323,Cord compres NEC-antepar,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, antepartum condition or complication"
663.30,7047,66330,Cord entangle NEC-unspec,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, unspecified as to episode of care or not applicable"
663.31,7048,66331,Cord entangle NEC-deliv,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, delivered, with or without mention of antepartum condition"
663.33,7049,66333,Cord entangl NEC-antepar,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, antepartum condition or complication"
663.40,7050,66340,Short cord-unspecified,"Short cord complicating labor and delivery, unspecified as to episode of care or not applicable"
663.41,7051,66341,Short cord-delivered,"Short cord complicating labor and delivery, delivered, with or without mention of antepartum condition"
663.43,7052,66343,Short cord-antepartum,"Short cord complicating labor and delivery, antepartum condition or complication"
663.50,7053,66350,Vasa previa-unspecified,"Vasa previa complicating labor and delivery, unspecified as to episode of care or not applicable"
663.51,7054,66351,Vasa previa-delivered,"Vasa previa complicating labor and delivery, delivered, with or without mention of antepartum condition"
663.53,7055,66353,Vasa previa-antepartum,"Vasa previa complicating labor and delivery, antepartum condition or complication"
663.60,7056,66360,Vasc lesion cord-unspec,"Vascular lesions of cord complicating labor and delivery, unspecified as to episode of care or not applicable"
663.61,7057,66361,Vasc lesion cord-deliver,"Vascular lesions of cord complicating labor and delivery, delivered, with or without mention of antepartum condition"
663.63,7058,66363,Vasc lesion cord-antepar,"Vascular lesions of cord complicating labor and delivery, antepartum condition or complication"
663.80,7059,66380,Cord complicat NEC-unsp,"Other umbilical cord complications complicating labor and delivery, unspecified as to episode of care or not applicable"
663.81,7060,66381,Cord complicat NEC-deliv,"Other umbilical cord complications complicating labor and delivery, delivered, with or without mention of antepartum condition"
663.83,7061,66383,Cord compl NEC-antepart,"Other umbilical cord complications complicating labor and delivery, antepartum condition or complication"
663.90,7062,66390,Cord complicat NOS-unsp,"Unspecified umbilical cord complication complicating labor and delivery, unspecified as to episode of care or not applicable"
663.91,7063,66391,Cord complicat NOS-deliv,"Unspecified umbilical cord complication complicating labor and delivery, delivered, with or without mention of antepartum condition"
663.93,7064,66393,Cord compl NOS-antepart,"Unspecified umbilical cord complication complicating labor and delivery, antepartum condition or complication"
