ICD code,short title,long title,male rate,female rate,male to female rate ratio,male freq,female freq
53450,Chr marginal ulc w perf,"Chronic or unspecified gastrojejunal ulcer with perforation, without mention of obstruction",6.069802731411229e-05,7.684623069238454e-05,0.7898634294385433,2.0,2.0
53490,Gastrojejunal ulcer NOS,"Gastrojejunal ulcer, unspecified as acute or chronic, without mention of hemorrhage or perforation, without mention of obstruction",0.00021244309559939302,0.00042265426880811494,0.5026403641881639,7.0,11.0
53500,Acute gastrtis w/o hmrhg,"Acute gastritis, without mention of hemorrhage",0.00012139605462822458,0.00015369246138476907,0.7898634294385433,4.0,4.0
53501,Acute gastritis w hmrhg,"Acute gastritis, with hemorrhage",0.0006676783004552352,0.0006916160762314609,0.9653886359804418,22.0,18.0
53510,Atrph gastrtis w/o hmrhg,"Atrophic gastritis, without mention of hemorrhage",0.0005766312594840668,0.000999000999000999,0.5772078907435508,19.0,26.0
53511,Atrph gastritis w hmrhg,"Atrophic gastritis, with hemorrhage",0.00012139605462822458,0.00019211557673096135,0.6318907435508345,4.0,5.0
53530,Alchl gastrtis w/o hmrhg,"Alcoholic gastritis, without mention of hemorrhage",0.0004855842185128983,0.00034580803811573043,1.404201652335188,16.0,9.0
53531,Alchl gstritis w hmrhg,"Alcoholic gastritis, with hemorrhage",0.0002731411229135053,0.00019211557673096135,1.4217541729893777,9.0,5.0
53540,Oth spf gstrt w/o hmrhg,"Other specified gastritis, without mention of hemorrhage",0.0019726858877086493,0.0019211557673096135,1.026822458270106,65.0,50.0
53541,Oth spf gastrt w hmrhg,"Other specified gastritis, with hemorrhage",0.0021851289833080424,0.0013832321524629217,1.5797268588770863,72.0,36.0
53550,Gstr/ddnts NOS w/o hmrhg,"Unspecified gastritis and gastroduodenitis, without mention of hemorrhage",0.007374810318664643,0.007569353723199877,0.9742985449419594,243.0,197.0
53551,Gstr/ddnts NOS w hmrhg,"Unspecified gastritis and gastroduodenitis, with hemorrhage",0.002549317147192716,0.0024975024975024975,1.0207465857359634,84.0,65.0
53560,Duodenitis w/o hmrhg,"Duodenitis, without mention of hemorrhage",0.002883156297420334,0.0021901175747329592,1.3164390490642388,95.0,57.0
53561,Duodenitis w hmrhg,"Duodenitis, with hemorrhage",0.0010925644916540212,0.0004995004995004995,2.18731411229135,36.0,13.0
5361,Ac dilation of stomach,Acute dilatation of stomach,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
5362,Persistent vomiting,Persistent vomiting,0.00024279210925644916,0.0004995004995004995,0.4860698027314112,8.0,13.0
5363,Gastroparesis,Gastroparesis,0.007405159332321699,0.010182125566740951,0.7272704784264322,244.0,265.0
53641,Gastrostomy infection,Infection of gastrostomy,0.0003338391502276176,0.0006531929608852686,0.5110881014014104,11.0,17.0
53642,Gastrostomy comp - mech,Mechanical complication of gastrostomy,0.0010015174506828527,0.0012295396910781526,0.8145466616084976,33.0,32.0
53649,Gastrostomy comp NEC,Other gastrostomy complications,0.0008801213960546282,0.0005379236148466917,1.6361456752655539,29.0,14.0
5368,Stomach function dis NEC,Dyspepsia and other specified disorders of function of stomach,0.0004552352048558422,0.0008837316529624222,0.5151283235468761,15.0,23.0
5370,Acq pyloric stenosis,Acquired hypertrophic pyloric stenosis,0.0015477996965098633,0.0013448090371167294,1.1509438543247343,51.0,35.0
5371,Gastric diverticulum,Gastric diverticulum,9.104704097116843e-05,0.00015369246138476907,0.5923975720789074,3.0,4.0
5373,Duodenal obstruction NEC,Other obstruction of duodenum,0.0005766312594840668,0.0006531929608852686,0.8827885387842542,19.0,17.0
5374,Gastric/duodenal fistula,Fistula of stomach or duodenum,0.0004552352048558422,0.0003842311534619227,1.1847951441578148,15.0,10.0
53781,Pylorospasm,Pylorospasm,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
53782,Angio stm/dudn w/o hmrhg,Angiodysplasia of stomach and duodenum without mention of hemorrhage,0.0007890743550834598,0.0010374241143471913,0.7606092283482268,26.0,27.0
53783,Angio stm/dudn w hmrhg,Angiodysplasia of stomach and duodenum with hemorrhage,0.0018209408194233688,0.002574348728194882,0.7073403845718298,60.0,67.0
53784,"Dieulafoy les,stom&duod",Dieulafoy lesion (hemorrhagic) of stomach and duodenum,0.0009104704097116844,0.0007684623069238454,1.1847951441578148,30.0,20.0
53789,Gastroduodenal dis NEC,Other specified disorders of stomach and duodenum,0.0066160849772382395,0.00457235072619688,1.446976702668928,218.0,119.0
5379,Gastroduodenal dis NOS,Unspecified disorder of stomach and duodenum,0.0005766312594840668,0.0005763467301928841,1.0004936772888215,19.0,15.0
538,GI mucositis (ulceratve),Gastrointestinal mucositis (ulcerative),3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
5400,Ac append w peritonitis,Acute appendicitis with generalized peritonitis,0.0004855842185128983,0.0004610773841543072,1.053151239251391,16.0,12.0
5401,Abscess of appendix,Acute appendicitis with peritoneal abscess,0.0003641881638846737,0.00034580803811573043,1.0531512392513909,12.0,9.0
5409,Acute appendicitis NOS,Acute appendicitis without mention of peritonitis,0.00018209408194233686,0.00019211557673096135,0.9478361153262518,6.0,5.0
541,Appendicitis NOS,"Appendicitis, unqualified",0.00015174506828528073,0.00015369246138476907,0.9873292867981791,5.0,4.0
542,Other appendicitis,Other appendicitis,3.0349013657056145e-05,0.00015369246138476907,0.19746585735963582,1.0,4.0
5439,Diseases of appendix NEC,Other and unspecified diseases of appendix,0.00021244309559939302,7.684623069238454e-05,2.7645220030349016,7.0,2.0
55010,Unilat ing hernia w obst,"Inguinal hernia, with obstruction, without mention of gangrene, unilateral or unspecified (not specified as recurrent)",0.0005462822458270106,0.00015369246138476907,3.5543854324734445,18.0,4.0
55011,Recur unil ing hern-obst,"Inguinal hernia, with obstruction, without mention of gangrene, unilateral or unspecified,recurrent",0.00015174506828528073,3.842311534619227e-05,3.9493171471927164,5.0,1.0
55012,Bilat ing hernia w obst,"Inguinal hernia, with obstruction, without mention of gangrene, bilateral (not specified as recurrent)",0.00021244309559939302,3.842311534619227e-05,5.529044006069803,7.0,1.0
55090,Unilat inguinal hernia,"Inguinal hernia, without mention of obstruction or gangrene, unilateral or unspecified (not specified as recurrent)",0.0034597875569044004,0.0004610773841543072,7.503702579666161,114.0,12.0
55092,Bilat inguinal hernia,"Inguinal hernia, without mention of obstruction or gangrene, bilateral (not specified as recurrent)",0.001274658573596358,0.00015369246138476907,8.293566009104703,42.0,4.0
5518,"Hernia, site NEC w gangr","Hernia of other specified sites, with gangrene",3.0349013657056145e-05,0.0001152693460385768,0.2632878098128478,1.0,3.0
55200,Unil femoral hern w obst,"Femoral hernia with obstruction, unilateral or unspecified (not specified as recurrent)",9.104704097116843e-05,0.00026896180742334586,0.3385128983308043,3.0,7.0
5521,Umbilical hernia w obstr,Umbilical hernia with obstruction,0.0003641881638846737,0.0004995004995004995,0.7291047040971168,12.0,13.0
55220,Obstr ventral hernia NOS,"Ventral, unspecified, hernia with obstruction",0.00030349013657056146,0.0003842311534619227,0.7898634294385433,10.0,10.0
55221,Obstr incisional hernia,Incisional ventral hernia with obstruction,0.000637329286798179,0.0019595788826558057,0.3252378827099884,21.0,51.0
55229,Obstr ventral hernia NEC,Other ventral hernia with obstruction,0.00012139605462822458,0.00030738492276953815,0.39493171471927163,4.0,8.0
5523,Diaphragm hernia w obstr,Diaphragmatic hernia with obstruction,0.0004855842185128983,0.0006916160762314609,0.702100826167594,16.0,18.0
5528,"Hernia, site NEC w obstr","Hernia of other specified sites, with obstruction",0.00024279210925644916,0.0005379236148466917,0.45135053110773904,8.0,14.0
5529,"Hernia, site NOS w obstr","Hernia of unspecified site, with obstruction",3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
6111,Hypertrophy of breast,Hypertrophy of breast,0.0003338391502276176,0.00019211557673096135,1.7376995447647952,11.0,5.0
61171,Mastodynia,Mastodynia,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
61172,Lump or mass in breast,Lump or mass in breast,6.069802731411229e-05,0.000999000999000999,0.0607587253414264,2.0,26.0
591,Hydronephrosis,Hydronephrosis,0.0055538694992412745,0.008837316529624223,0.6284565547271888,183.0,230.0
5920,Calculus of kidney,Calculus of kidney,0.003156297420333839,0.003919157765311611,0.8053509476628284,104.0,102.0
5921,Calculus of ureter,Calculus of ureter,0.001426403641881639,0.002459079382156305,0.5800559559939302,47.0,64.0
5929,Urinary calculus NOS,"Urinary calculus, unspecified",3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
5932,"Cyst of kidney, acquired","Cyst of kidney, acquired",0.0022154779969650986,0.0013063859217705373,1.695883245559225,73.0,34.0
5933,Stricture of ureter,Stricture or kinking of ureter,0.00042488619119878605,0.0005379236148466917,0.7898634294385434,14.0,14.0
5934,Ureteric obstruction NEC,Other ureteric obstruction,0.0009104704097116844,0.0014600783831553062,0.6235763916620078,30.0,38.0
5935,Hydroureter,Hydroureter,0.0003945371775417299,0.00034580803811573043,1.1409138425223402,13.0,9.0
59370,Vescouretrl rflux unspcf,Vesicoureteral reflux unspecified or without reflux nephropathy,3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
59381,Renal vascular disorder,Vascular disorders of kidney,0.0015781487101669195,0.0011911165757319602,1.324932204219492,52.0,31.0
59382,Ureteral fistula,Ureteral fistula,6.069802731411229e-05,7.684623069238454e-05,0.7898634294385433,2.0,2.0
59389,Renal & ureteral dis NEC,Other specified disorders of kidney and ureter,0.0005462822458270106,0.0004995004995004995,1.093657056145675,18.0,13.0
5939,Renal & ureteral dis NOS,Unspecified disorder of kidney and ureter,0.013383915022761761,0.00914470145239376,1.4635704721949478,441.0,238.0
5941,Bladder calculus NEC,Other calculus in bladder,0.0003945371775417299,0.00015369246138476907,2.5670561456752656,13.0,4.0
5950,Acute cystitis,Acute cystitis,0.0003641881638846737,0.0006916160762314609,0.5265756196256954,12.0,18.0
5951,Chr interstit cystitis,Chronic interstitial cystitis,9.104704097116843e-05,0.0001152693460385768,0.7898634294385433,3.0,3.0
5952,Chronic cystitis NEC,Other chronic cystitis,6.069802731411229e-05,7.684623069238454e-05,0.7898634294385433,2.0,2.0
59582,Irradiation cystitis,Irradiation cystitis,0.0005766312594840668,0.00019211557673096135,3.001481031866464,19.0,5.0
59589,Cystitis NEC,Other specified types of cystitis,9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
5959,Cystitis NOS,"Cystitis, unspecified",0.00030349013657056146,0.0004610773841543072,0.6582195245321194,10.0,12.0
5960,Bladder neck obstruction,Bladder neck obstruction,0.001274658573596358,0.0001152693460385768,11.058088012139605,42.0,3.0
5961,Intestinovesical fistula,Intestinovesical fistula,0.0003945371775417299,0.0004995004995004995,0.7898634294385433,13.0,13.0
5963,Diverticulum of bladder,Diverticulum of bladder,0.0003641881638846737,0.0001152693460385768,3.159453717754173,12.0,3.0
5964,Atony of bladder,Atony of bladder,0.00030349013657056146,0.0003842311534619227,0.7898634294385433,10.0,10.0
59651,Hypertonicity of bladder,Hypertonicity of bladder,0.00018209408194233686,0.0005763467301928841,0.31594537177541726,6.0,15.0
59654,Neurogenic bladder NOS,Neurogenic bladder NOS,0.003338391502276176,0.004418658264812111,0.7555215412020848,110.0,115.0
59655,Detrusr sphinc dyssnrgia,Detrusor sphincter dyssynergia,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
59659,Oth func dsdr bladder,Other functional disorder of bladder,0.00021244309559939302,3.842311534619227e-05,5.529044006069803,7.0,1.0
5966,"Bladder rupt, nontraum","Rupture of bladder, nontraumatic",0.00021244309559939302,0.0001152693460385768,1.8430146686899342,7.0,3.0
5967,Bladder wall hemorrhage,Hemorrhage into bladder wall,0.00021244309559939302,0.0001152693460385768,1.8430146686899342,7.0,3.0
59689,Disorders of bladder NEC,Other specified disorders of bladder,0.00015174506828528073,7.684623069238454e-05,1.9746585735963582,5.0,2.0
5969,Bladder disorder NOS,Unspecified disorder of bladder,9.104704097116843e-05,0.00019211557673096135,0.4739180576631259,3.0,5.0
59789,Urethritis NEC,Other urethritis,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
5988,Urethral stricture NEC,Other specified causes of urethral stricture,0.00042488619119878605,3.842311534619227e-05,11.058088012139606,14.0,1.0
5990,Urin tract infection NOS,"Urinary tract infection, site not specified",0.07672230652503793,0.15472988549911626,0.4958467220314471,2528.0,4027.0
5993,Urethral caruncle,Urethral caruncle,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
5994,Urethral false passage,Urethral false passage,0.0003945371775417299,3.842311534619227e-05,10.268224582701063,13.0,1.0
59960,Urinary obstruction NOS,"Urinary obstruction, unspecified",0.0006069802731411229,0.00019211557673096135,3.159453717754173,20.0,5.0
59970,Hematuria NOS,"Hematuria, unspecified",0.004582701062215478,0.0024975024975024975,1.8349135053110774,151.0,65.0
59971,Gross hematuria,Gross hematuria,0.003915022761760243,0.001998001998001998,1.9594688922610017,129.0,52.0
59972,Microscopic hematuria,Microscopic hematuria,0.0005462822458270106,0.0005379236148466917,1.0155386949924128,18.0,14.0
59984,Oth spcf dsdr urethra,Other specified disorders of urethra,6.069802731411229e-05,7.684623069238454e-05,0.7898634294385433,2.0,2.0
81611,"Fx mid/prx phal, hand-op",Open fracture of middle or proximal phalanx or phalanges of hand,0.00024279210925644916,7.684623069238454e-05,3.159453717754173,8.0,2.0
81612,"Fx distal phal, hand-opn",Open fracture of distal phalanx or phalanges of hand,6.069802731411229e-05,7.684623069238454e-05,0.7898634294385433,2.0,2.0
81613,"Fx mult phalan, hand-opn",Open fracture of multiple sites of phalanx or phalanges of hand,3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
8190,Fx arms w rib/sternum-cl,"Multiple closed fractures involving both upper limbs, and upper limb with rib(s) and sternum",3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
82002,"Fx femur, midcervic-clos",Closed fracture of midcervical section of neck of femur,0.00012139605462822458,7.684623069238454e-05,1.5797268588770865,4.0,2.0
82003,Fx base femoral nck-clos,Closed fracture of base of neck of femur,0.00015174506828528073,7.684623069238454e-05,1.9746585735963582,5.0,2.0
82009,Fx femur intrcaps NEC-cl,Other closed transcervical fracture of neck of femur,0.0009408194233687405,0.0011911165757319602,0.7898634294385434,31.0,31.0
82020,Trochanteric fx NOS-clos,Closed fracture of trochanteric section of neck of femur,0.00015174506828528073,0.0003842311534619227,0.39493171471927163,5.0,10.0
82021,Intertrochanteric fx-cl,Closed fracture of intertrochanteric section of neck of femur,0.0020030349013657055,0.00288173365096442,0.6950798179059181,66.0,75.0
82022,Subtrochanteric fx-close,Closed fracture of subtrochanteric section of neck of femur,0.001031866464339909,0.000999000999000999,1.032898330804249,34.0,26.0
82032,Subtrochanteric fx-open,Open fracture of subtrochanteric section of neck of femur,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
8208,Fx neck of femur NOS-cl,Closed fracture of unspecified part of neck of femur,0.0012139605462822458,0.0012295396910781526,0.9873292867981791,40.0,32.0
82100,Fx femur NOS-closed,Closed fracture of unspecified part of femur,0.0003641881638846737,7.684623069238454e-05,4.739180576631259,12.0,2.0
82101,Fx femur shaft-closed,Closed fracture of shaft of femur,0.0016084977238239758,0.0010374241143471913,1.55047265778677,53.0,27.0
82110,Fx femur NOS-open,Open fracture of unspecified part of femur,9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
